NOC,Event,Influence
JPN,Swimming Women's 400 metres Individual Medley,0.003816793893129771
JPN,Synchronized Swimming Women's Duet,0.015267175572519083
JPN,Synchronized Swimming Women's Team,0.011450381679389313
JPN,Taekwondo Women's Welterweight,0.003816793893129771
JPN,"Wrestling Men's Welterweight, Greco-Roman",0.003816793893129771
KAZ,Athletics Women's 100 metres Hurdles,0.013513513513513514
KAZ,Boxing Men's Featherweight,0.013513513513513514
KAZ,Boxing Men's Flyweight,0.013513513513513514
KAZ,Boxing Men's Light-Middleweight,0.013513513513513514
KAZ,Boxing Men's Super-Heavyweight,0.04054054054054054
KAZ,"Cycling Men's Road Race, Individual",0.02702702702702703
KAZ,"Wrestling Men's Heavyweight, Freestyle",0.02702702702702703
KEN,"Athletics Men's 1,500 metres",0.05405405405405406
KEN,"Athletics Men's 10,000 metres",0.04054054054054054
KEN,"Athletics Men's 3,000 metres Steeplechase",0.13513513513513514
KEN,Athletics Men's Marathon,0.06756756756756757
KEN,Athletics Women's Marathon,0.06756756756756757
KGZ,Judo Men's Extra-Lightweight,0.08333333333333333
KOR,Archery Men's Team,0.02631578947368421
KOR,Archery Women's Individual,0.05263157894736842
KOR,Archery Women's Team,0.02631578947368421
KOR,Badminton Men's Doubles,0.031578947368421054
KOR,Baseball Men's Baseball,0.010526315789473684
KOR,"Fencing Men's epee, Individual",0.015789473684210527
KOR,"Fencing Men's Foil, Individual",0.010526315789473684
KOR,Gymnastics Men's Horizontal Bar,0.005263157894736842
KOR,Gymnastics Men's Parallel Bars,0.010526315789473684
KOR,Hockey Men's Hockey,0.005263157894736842
KOR,Judo Men's Extra-Lightweight,0.015789473684210527
KOR,Judo Men's Half-Middleweight,0.015789473684210527
KOR,Judo Women's Half-Middleweight,0.005263157894736842
KOR,Judo Women's Heavyweight,0.005263157894736842
KOR,Judo Women's Middleweight,0.005263157894736842
KOR,"Shooting Women's Air Rifle, 10 metres",0.005263157894736842
KOR,Table Tennis Women's Doubles,0.010526315789473684
KOR,Taekwondo Men's Featherweight,0.021052631578947368
KOR,Taekwondo Men's Heavyweight,0.021052631578947368
KOR,Taekwondo Women's Featherweight,0.015789473684210527
KOR,Taekwondo Women's Welterweight,0.02631578947368421
KOR,"Wrestling Men's Bantamweight, Greco-Roman",0.005263157894736842
KOR,"Wrestling Men's Featherweight, Greco-Roman",0.010526315789473684
KOR,"Wrestling Men's Lightweight, Freestyle",0.005263157894736842
KOR,"Wrestling Men's Middleweight, Freestyle",0.005263157894736842
KSA,Athletics Men's 400 metres Hurdles,0.25
KSA,"Equestrianism Mixed Jumping, Individual",0.25
KUW,Shooting Men's Double Trap,0.3333333333333333
LAT,Athletics Men's 50 kilometres Walk,0.07142857142857142
LAT,Gymnastics Men's Floor Exercise,0.07142857142857142
LAT,Judo Men's Lightweight,0.07142857142857142
LTU,Athletics Men's Discus Throw,0.1111111111111111
LTU,Basketball Men's Basketball,0.037037037037037035
LTU,"Cycling Women's Road Race, Individual",0.037037037037037035
LTU,Rowing Women's Double Sculls,0.07407407407407407
LTU,Shooting Women's Trap,0.037037037037037035
MDA,Boxing Men's Welterweight,0.1
MDA,"Shooting Men's Running Target, 10 metres",0.1
MEX,Athletics Men's 20 kilometres Walk,0.029411764705882353
MEX,Athletics Men's 50 kilometres Walk,0.029411764705882353
MEX,Boxing Men's Lightweight,0.029411764705882353
MEX,Diving Men's Springboard,0.029411764705882353
MEX,Taekwondo Men's Welterweight,0.029411764705882353
MEX,Weightlifting Women's Lightweight,0.029411764705882353
MKD,"Wrestling Men's Light-Heavyweight, Freestyle",0.5
MOZ,Athletics Women's 800 metres,1.0
NED,Archery Men's Individual,0.005813953488372093
NED,"Cycling Women's Individual Pursuit, 3,000 metres",0.011627906976744186
NED,Cycling Women's Individual Time Trial,0.01744186046511628
NED,Cycling Women's Points Race,0.011627906976744186
NED,"Cycling Women's Road Race, Individual",0.01744186046511628
NED,"Equestrianism Mixed Dressage, Individual",0.023255813953488372
NED,"Equestrianism Mixed Dressage, Team",0.01744186046511628
NED,"Equestrianism Mixed Jumping, Individual",0.01744186046511628
NED,Hockey Men's Hockey,0.01744186046511628
NED,Hockey Women's Hockey,0.029069767441860465
NED,Judo Men's Middleweight,0.011627906976744186
NED,Rowing Men's Quadruple Sculls,0.005813953488372093
NED,Rowing Women's Coxed Eights,0.023255813953488372
NED,Rowing Women's Double Sculls,0.005813953488372093
NED,Sailing Women's One Person Dinghy,0.01744186046511628
NED,Swimming Men's 100 metres Freestyle,0.011627906976744186
NED,Swimming Men's 200 metres Freestyle,0.011627906976744186
NED,Swimming Men's 4 x 200 metres Freestyle Relay,0.005813953488372093
NED,Swimming Men's 50 metres Freestyle,0.005813953488372093
NED,Swimming Women's 100 metres Butterfly,0.011627906976744186
NED,Swimming Women's 100 metres Freestyle,0.01744186046511628
NED,Swimming Women's 4 x 100 metres Freestyle Relay,0.023255813953488372
NED,Swimming Women's 50 metres Freestyle,0.023255813953488372
NED,Tennis Women's Doubles,0.005813953488372093
NGR,Athletics Men's 4 x 400 metres Relay,0.16666666666666666
NGR,Athletics Women's 100 metres Hurdles,0.08333333333333333
NGR,Weightlifting Women's Heavyweight,0.08333333333333333
NOR,Athletics Women's 20 kilometres Walk,0.04081632653061224
NOR,Athletics Women's Javelin Throw,0.02040816326530612
NOR,"Canoeing Men's Kayak Singles, 1,000 metres",0.08163265306122448
NOR,"Canoeing Men's Kayak Singles, 500 metres",0.02040816326530612
NOR,Football Women's Football,0.02040816326530612
NOR,Handball Women's Handball,0.08163265306122448
NOR,Rowing Men's Double Sculls,0.04081632653061224
NOR,Sailing Mixed Three Person Keelboat,0.02040816326530612
NOR,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.02040816326530612
NOR,Taekwondo Women's Welterweight,0.02040816326530612
NZL,"Equestrianism Mixed Three-Day Event, Individual",0.011235955056179775
NZL,Rowing Men's Single Sculls,0.0449438202247191
NZL,Sailing Men's Windsurfer,0.02247191011235955
NZL,Sailing Women's Windsurfer,0.011235955056179775
POL,Athletics Men's 20 kilometres Walk,0.012658227848101266
POL,Athletics Men's 50 kilometres Walk,0.02531645569620253
POL,Athletics Men's Hammer Throw,0.02531645569620253
POL,Athletics Women's Hammer Throw,0.0379746835443038
POL,"Canoeing Men's Canadian Doubles, 500 metres",0.012658227848101266
POL,"Canoeing Men's Canadian Doubles, Slalom",0.012658227848101266
POL,"Canoeing Men's Kayak Fours, 1,000 metres",0.012658227848101266
POL,"Canoeing Women's Kayak Doubles, 500 metres",0.06329113924050633
POL,"Fencing Women's Foil, Team",0.012658227848101266
POL,Gymnastics Men's Horse Vault,0.02531645569620253
POL,Rowing Men's Lightweight Double Sculls,0.02531645569620253
POL,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.012658227848101266
POL,Weightlifting Men's Middle-Heavyweight,0.02531645569620253
POL,Weightlifting Women's Super-Heavyweight,0.02531645569620253
POR,"Athletics Women's 10,000 metres",0.058823529411764705
POR,Judo Men's Half-Middleweight,0.058823529411764705
PRK,Boxing Men's Light-Flyweight,0.029411764705882353
PRK,Judo Women's Half-Lightweight,0.08823529411764706
PRK,Weightlifting Women's Lightweight,0.08823529411764706
PRK,"Wrestling Men's Bantamweight, Greco-Roman",0.029411764705882353
QAT,Weightlifting Men's Heavyweight,0.125
ROU,"Athletics Women's 1,500 metres",0.0379746835443038
ROU,"Athletics Women's 5,000 metres",0.012658227848101266
ROU,Athletics Women's High Jump,0.012658227848101266
ROU,Athletics Women's Marathon,0.02531645569620253
ROU,Boxing Men's Light-Middleweight,0.012658227848101266
ROU,Boxing Men's Welterweight,0.012658227848101266
ROU,"Canoeing Men's Canadian Doubles, 1,000 metres",0.012658227848101266
ROU,"Canoeing Men's Canadian Doubles, 500 metres",0.012658227848101266
ROU,"Canoeing Women's Kayak Fours, 500 metres",0.012658227848101266
ROU,"Fencing Men's Sabre, Individual",0.02531645569620253
ROU,Gymnastics Men's Pommelled Horse,0.02531645569620253
ROU,Gymnastics Women's Floor Exercise,0.06329113924050633
ROU,Gymnastics Women's Horse Vault,0.0379746835443038
ROU,Gymnastics Women's Individual All-Around,0.02531645569620253
ROU,Gymnastics Women's Team All-Around,0.05063291139240506
ROU,Judo Women's Half-Heavyweight,0.012658227848101266
ROU,Rowing Women's Coxed Eights,0.05063291139240506
ROU,Rowing Women's Coxless Pairs,0.0379746835443038
ROU,Rowing Women's Lightweight Double Sculls,0.02531645569620253
ROU,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.012658227848101266
ROU,Swimming Women's 100 metres Backstroke,0.012658227848101266
ROU,Swimming Women's 200 metres Backstroke,0.012658227848101266
ROU,Swimming Women's 200 metres Individual Medley,0.012658227848101266
ROU,Swimming Women's 400 metres Individual Medley,0.012658227848101266
RSA,Athletics Men's 400 metres Hurdles,0.02702702702702703
RSA,Athletics Men's Discus Throw,0.02702702702702703
RSA,Athletics Women's High Jump,0.05405405405405406
RSA,Swimming Men's 200 metres Breaststroke,0.02702702702702703
RSA,Swimming Women's 100 metres Breaststroke,0.02702702702702703
RUS,Athletics Men's 20 kilometres Walk,0.005141388174807198
RUS,Athletics Men's High Jump,0.010282776349614395
RUS,Athletics Men's Javelin Throw,0.005141388174807198
RUS,Athletics Men's Pole Vault,0.005141388174807198
RUS,Athletics Men's Triple Jump,0.005141388174807198
RUS,Athletics Women's 4 x 400 metres Relay,0.010282776349614395
RUS,Athletics Women's 400 metres Hurdles,0.005141388174807198
RUS,Athletics Women's Hammer Throw,0.007712082262210797
RUS,Athletics Women's Heptathlon,0.007712082262210797
RUS,Athletics Women's High Jump,0.012853470437017995
RUS,Athletics Women's Long Jump,0.015424164524421594
RUS,Athletics Women's Shot Put,0.005141388174807198
RUS,Athletics Women's Triple Jump,0.007712082262210797
RUS,Boxing Men's Bantamweight,0.005141388174807198
RUS,Boxing Men's Featherweight,0.005141388174807198
RUS,Boxing Men's Heavyweight,0.007712082262210797
RUS,Boxing Men's Light-Heavyweight,0.005141388174807198
RUS,Boxing Men's Lightweight,0.007712082262210797
RUS,Boxing Men's Middleweight,0.005141388174807198
RUS,Boxing Men's Welterweight,0.007712082262210797
RUS,"Canoeing Men's Canadian Singles, 500 metres",0.007712082262210797
RUS,Cycling Men's Individual Time Trial,0.005141388174807198
RUS,Cycling Men's Points Race,0.005141388174807198
RUS,Cycling Women's Points Race,0.005141388174807198
RUS,Cycling Women's Sprint,0.005141388174807198
RUS,Diving Men's Platform,0.005141388174807198
RUS,Diving Men's Springboard,0.007712082262210797
RUS,Diving Men's Synchronized Platform,0.005141388174807198
RUS,Diving Men's Synchronized Springboard,0.007712082262210797
RUS,Diving Women's Synchronized Springboard,0.007712082262210797
RUS,"Fencing Men's epee, Individual",0.005141388174807198
RUS,"Fencing Men's Foil, Individual",0.005141388174807198
RUS,"Fencing Men's Sabre, Team",0.005141388174807198
RUS,"Fencing Women's epee, Team",0.007712082262210797
RUS,Gymnastics Men's Floor Exercise,0.007712082262210797
RUS,Gymnastics Men's Horizontal Bar,0.002570694087403599
RUS,Gymnastics Men's Horse Vault,0.010282776349614395
RUS,Gymnastics Men's Individual All-Around,0.002570694087403599
RUS,Gymnastics Men's Parallel Bars,0.005141388174807198
RUS,Gymnastics Men's Pommelled Horse,0.002570694087403599
RUS,Gymnastics Men's Team All-Around,0.005141388174807198
RUS,Gymnastics Women's Balance Beam,0.005141388174807198
RUS,Gymnastics Women's Floor Exercise,0.007712082262210797
RUS,Gymnastics Women's Horse Vault,0.012853470437017995
RUS,Gymnastics Women's Team All-Around,0.010282776349614395
RUS,Gymnastics Women's Uneven Bars,0.007712082262210797
RUS,Handball Men's Handball,0.005141388174807198
RUS,Judo Men's Half-Heavyweight,0.005141388174807198
RUS,Judo Men's Heavyweight,0.007712082262210797
RUS,Judo Women's Extra-Lightweight,0.002570694087403599
RUS,Modern Pentathlon Men's Individual,0.010282776349614395
RUS,Rhythmic Gymnastics Women's Group,0.012853470437017995
RUS,Rhythmic Gymnastics Women's Individual,0.02313624678663239
RUS,Rowing Women's Quadruple Sculls,0.002570694087403599
RUS,"Shooting Men's Air Rifle, 10 metres",0.007712082262210797
RUS,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.007712082262210797
RUS,Shooting Women's Skeet,0.002570694087403599
RUS,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.007712082262210797
RUS,Swimming Men's 100 metres Breaststroke,0.002570694087403599
RUS,Swimming Men's 100 metres Freestyle,0.002570694087403599
RUS,Synchronized Swimming Women's Duet,0.012853470437017995
RUS,Synchronized Swimming Women's Team,0.012853470437017995
RUS,Taekwondo Women's Heavyweight,0.005141388174807198
RUS,Tennis Men's Singles,0.002570694087403599
RUS,Tennis Women's Singles,0.012853470437017995
RUS,Trampolining Men's Individual,0.007712082262210797
RUS,Trampolining Women's Individual,0.002570694087403599
RUS,Volleyball Men's Volleyball,0.010282776349614395
RUS,Volleyball Women's Volleyball,0.005141388174807198
RUS,Water Polo Men's Water Polo,0.005141388174807198
RUS,Water Polo Women's Water Polo,0.005141388174807198
RUS,Weightlifting Men's Middle-Heavyweight,0.012853470437017995
RUS,Weightlifting Men's Super-Heavyweight,0.007712082262210797
RUS,Weightlifting Women's Middleweight,0.005141388174807198
RUS,"Wrestling Men's Heavyweight, Freestyle",0.007712082262210797
RUS,"Wrestling Men's Light-Heavyweight, Freestyle",0.010282776349614395
RUS,"Wrestling Men's Lightweight, Freestyle",0.007712082262210797
RUS,"Wrestling Men's Lightweight, Greco-Roman",0.007712082262210797
RUS,"Wrestling Men's Middleweight, Greco-Roman",0.010282776349614395
RUS,"Wrestling Men's Super-Heavyweight, Freestyle",0.007712082262210797
RUS,"Wrestling Men's Super-Heavyweight, Greco-Roman",0.010282776349614395
RUS,"Wrestling Men's Welterweight, Freestyle",0.007712082262210797
RUS,"Wrestling Men's Welterweight, Greco-Roman",0.002570694087403599
SCG,"Shooting Women's Air Pistol, 10 metres",0.4
SCG,Volleyball Men's Volleyball,0.2
SCG,Water Polo Men's Water Polo,0.4
SLO,Rowing Men's Double Sculls,0.1111111111111111
SLO,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.07407407407407407
SRI,Athletics Women's 200 metres,1.0
SUI,"Cycling Men's Mountainbike, Cross-Country",0.07547169811320754
SUI,"Cycling Women's Mountainbike, Cross-Country",0.018867924528301886
SUI,"Equestrianism Mixed Jumping, Team",0.03773584905660377
SUI,"Fencing Women's epee, Individual",0.018867924528301886
SUI,"Fencing Women's epee, Team",0.018867924528301886
SUI,Rowing Men's Single Sculls,0.018867924528301886
SUI,"Shooting Men's Rapid-Fire Pistol, 25 metres",0.018867924528301886
SUI,Triathlon Women's Olympic Distance,0.07547169811320754
SVK,"Canoeing Men's Canadian Doubles, Slalom",0.16666666666666666
SVK,"Canoeing Men's Canadian Singles, Slalom",0.2
SVK,Swimming Women's 100 metres Butterfly,0.03333333333333333
SVK,Swimming Women's 200 metres Freestyle,0.03333333333333333
SWE,Athletics Women's High Jump,0.015873015873015872
SWE,"Canoeing Men's Kayak Doubles, 1,000 metres",0.031746031746031744
SWE,Handball Men's Handball,0.031746031746031744
SWE,Sailing Men's One Person Dinghy,0.031746031746031744
SWE,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.015873015873015872
SWE,Shooting Women's Double Trap,0.015873015873015872
SWE,Swimming Men's 100 metres Butterfly,0.015873015873015872
SWE,Swimming Women's 100 metres Freestyle,0.031746031746031744
SWE,Swimming Women's 4 x 100 metres Freestyle Relay,0.015873015873015872
SWE,Swimming Women's 50 metres Freestyle,0.015873015873015872
SWE,Table Tennis Men's Singles,0.015873015873015872
SWE,"Wrestling Men's Heavyweight, Greco-Roman",0.031746031746031744
THA,Boxing Men's Flyweight,0.0625
THA,Boxing Men's Light-Middleweight,0.03125
THA,Weightlifting Women's Lightweight,0.15625
TPE,Table Tennis Women's Singles,0.02631578947368421
TPE,Taekwondo Men's Flyweight,0.07894736842105263
TPE,Taekwondo Women's Flyweight,0.05263157894736842
TPE,Weightlifting Women's Featherweight,0.07894736842105263
TPE,Weightlifting Women's Heavyweight,0.02631578947368421
TTO,Athletics Men's 100 metres,0.2
TTO,Athletics Men's 200 metres,0.1
TUR,Judo Men's Half-Lightweight,0.017543859649122806
TUR,Taekwondo Women's Featherweight,0.03508771929824561
TUR,Weightlifting Men's Bantamweight,0.05263157894736842
TUR,"Wrestling Men's Light-Heavyweight, Greco-Roman",0.03508771929824561
TUR,"Wrestling Men's Middleweight, Freestyle",0.03508771929824561
UKR,Archery Women's Team,0.007462686567164179
UKR,Athletics Men's Long Jump,0.007462686567164179
UKR,Athletics Women's Triple Jump,0.014925373134328358
UKR,Boxing Men's Bantamweight,0.007462686567164179
UKR,Boxing Men's Flyweight,0.007462686567164179
UKR,Boxing Men's Light-Heavyweight,0.014925373134328358
UKR,Boxing Men's Lightweight,0.014925373134328358
UKR,Boxing Men's Welterweight,0.014925373134328358
UKR,"Cycling Men's Team Pursuit, 4,000 metres",0.007462686567164179
UKR,Cycling Women's Sprint,0.007462686567164179
UKR,Diving Women's Synchronized Springboard,0.007462686567164179
UKR,Gymnastics Men's Individual All-Around,0.014925373134328358
UKR,Gymnastics Men's Team All-Around,0.007462686567164179
UKR,Judo Men's Middleweight,0.007462686567164179
UKR,Sailing Women's Two Person Dinghy,0.007462686567164179
UKR,Shooting Men's Skeet,0.007462686567164179
UKR,Swimming Men's 200 metres Butterfly,0.007462686567164179
UKR,Swimming Women's 200 metres Individual Medley,0.014925373134328358
UKR,Swimming Women's 400 metres Individual Medley,0.014925373134328358
UKR,Swimming Women's 800 metres Freestyle,0.007462686567164179
UKR,Trampolining Women's Individual,0.007462686567164179
UKR,"Wrestling Men's Featherweight, Freestyle",0.007462686567164179
UKR,"Wrestling Men's Heavyweight, Greco-Roman",0.007462686567164179
URU,Cycling Men's Points Race,1.0
USA,Archery Men's Individual,0.002628120893561104
USA,Archery Men's Team,0.003942181340341655
