求和项:Bronze,列标签,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行标签,3x3 Basketball,3x3 Basketball Basketball,Aeronautics,Alpinism,Archery,Art Competitions,Artistic Gymnastics,Artistic Swimming,Athletics,Badminton,Baseball,Baseball/Softball,Basketball,Basque Pelota,Beach Volleyball,Boxing,Breaking,Canoe Slalom,Canoe Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling BMX Freestyle,Cycling BMX Racing,Cycling Mountain Bike,Cycling Road,Cycling Road Cycling Mountain Bike,Cycling Road Cycling Track,Cycling Road Triathlon,Cycling Track,Diving,Equestrian,Equestrianism,Fencing,Figure Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice Hockey,Jeu De Paume,Judo,Karate,Lacrosse,Marathon Swimming,Marathon Swimming Swimming,Modern Pentathlon,Motorboating,Polo,Racquets,Rhythmic Gymnastics,Roque,Rowing,Rugby,Rugby Sevens,Sailing,Shooting,Skateboarding,Softball,Sport Climbing,Surfing,Swimming,Synchronized Swimming,Table Tennis,Taekwondo,Tennis,Trampoline Gymnastics,Trampolining,Triathlon,Tug-Of-War,Volleyball,Water Polo,Weightlifting,Wrestling,总计
1920,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1924,,,,,,,,,0,,,,,,,2,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,0,,,,0,,,,,,,0,,2
1928,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,1,,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,0,0,0,1
1932,,,,,,0,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,0
1936,,,,,,,,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,1,,,0,0,,,,,0,,,,,,,,,,,,,3
1948,,,,,,,,,0,,,,0,,,1,,,,,,,0,,,,,,,,,,,0,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,1
1952,,,,,,,,,0,,,,0,,,1,,,,,,,0,,,,,,,,,,,0,0,,,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,1,0,2
1956,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,1
1960,,,,,,,,,0,,,,,,,1,,,,,,,0,,,,,,,,,0,,0,0,,0,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,0,1
1964,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,0,,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1968,,,,,,,,,0,,,,,,,1,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,1,,,0,0,,,,,0,,,,,,,,,,,0,0,2
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,0
1976,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,0
1984,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,0,,,0,0
1988,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,0,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,,0,,,,,1,,,0,1
1992,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,,1,,,,,,,0,0,1
1996,,,,,,,,,0,,,,0,,0,1,,,,0,,,0,,,,,,,,,,,0,0,,0,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,0,,,,,0,,0,0,1
2000,,,,,,,,,0,,,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,,,,,,,0,,,2,0,,,,,0,,0,0,0,,,0,,0,,0,,2
2004,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,0,,1,,,0,,,,,,,,,,,0,,,1,0,,,,,1,,0,0,1,,,0,,0,,0,,4
2008,,,,,,,,,0,,,,1,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,,,1,,,1,,,,,,,,,,,0,,,1,0,,,,,0,,0,0,0,,,,,,,0,,4
2012,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,,,0,0,0,,,0,,,,,,,,,,,0,,,1,0,,,,,0,0,0,0,1,,,0,,0,,,0,2
2016,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,0,0,0,0,,,0,,,,,0,,,,,,0,,0,0,0,,,,,0,0,,,0,,,0,,0,,0,0,0
2020,,,,,,,0,,0,,,,0,,0,0,,0,0,,,,,,0,0,0,,,,,,0,,0,,0,0,,0,0,,,0,,,0,,0,,,,,,0,,1,0,0,,,,0,0,,0,0,0,,,0,,1,,,0,2
2024,,,,,0,,,,0,,,,,,,,,,0,,,,,0,0,,0,,,,,,0,,0,,0,0,,0,1,,,0,,,,,0,,,,,,0,,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,,1
ARM,,,,,,,1,,0,,,,,,,2,,,,0,,,0,,,,,,,,,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,5,4,12
1996,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,0,0
2000,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,1,0,1
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,0,0
2008,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,3,2,6
2012,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,1,1,2
2016,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2020,,,,,,,1,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,2
2024,,,,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,1,1
ARU,,,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,,,,0,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,,,,,0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,0
ASA,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,0,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1992,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0
2000,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
AUS,0,0,,,2,0,0,0,34,0,0,0,4,,1,6,0,1,1,13,,,18,1,0,0,1,,,,3,8,1,3,0,,0,0,0,0,5,,,2,0,,1,0,0,,,,0,,17,,0,8,6,0,3,0,1,77,0,0,0,5,0,0,2,,0,2,2,2,230
1896,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1
1900,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3
1904,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
1906,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3
1920,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,1
1924,,,,,,0,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,0,,,,,,,,0,2
1928,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,0,1
1932,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,1,1
1936,,,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,0,1
1948,,,,,,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,2,,,,,,,,,,0,0,1,5
1952,,,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,1,,,0,,,,,,0,,,,,,,,,,0,1,0,3
1956,,,,,,,,,6,,,,0,,,1,,,,1,,,1,,,,,,,,,0,,0,0,,0,,0,,0,,,,,,,,0,,,,,,2,,,1,0,,,,,2,,,,,,,,,,0,0,0,14
1960,,,,,,,,,1,,,,,,,2,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,3,,,,,,,,,,0,0,0,6
1964,,,,,,,,,4,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,1,,,1,,,,,0,,,,,,0,,,0,0,,,,,4,,,,,,,,,,0,0,0,10
1968,,,,,,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,1,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,3,,,,,,,,,,,0,0,5
1972,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,2,,,,,,,,,,0,0,0,2
1976,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,1,0,,,,0,,0,,,0,,,,,0,,,,,,0,,,2,0,,,,,1,,,,,,,,,,0,0,0,4
1980,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,,0,,,,,5,,,,,,,,,,0,0,0,5
1984,,,,,0,,,,1,,,,0,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,0,,2,,,1,1,,,,,6,0,,,,,,,,,0,0,0,12
1988,,,,,0,,,,0,,,,0,,,0,,,,1,,,2,,,,,,,,,0,,0,0,,0,,0,,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,1,0,0,,1,,,,,,0,0,0,5
1992,,,,,0,,,,2,0,,,0,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,0,,,,,0,,,,,,0,,,2,0,,,,,5,0,0,,1,,,,,,0,0,0,11
1996,,,,,0,,,,0,0,0,,1,,1,0,,,,3,,,4,,,,,,,,,0,,0,0,,0,,0,,1,,,0,,,,,0,,,,,,3,,,1,1,,1,,,6,,0,,0,,,,,,,1,0,23
2000,,,,,0,,,,0,0,0,,0,,0,0,,,,1,,,3,,,,,,,,,2,,0,0,,0,,0,0,1,,,1,,,,,0,,,,0,,2,,,1,1,,1,,,4,0,0,0,0,,0,0,,0,0,0,0,17
2004,,,,,1,,,,2,0,0,,0,,0,0,,,,0,,,3,,,,,,,,,4,,0,0,,0,,0,,0,,,0,,,,,0,,,,0,,2,,,0,1,,0,,,3,0,0,0,1,,0,0,,0,0,0,0,17
2008,,,,,0,,,,1,0,,,0,,0,0,,,,3,,,0,,,,,,,,,0,,0,0,,0,,0,,1,,,0,,,,,0,,,,0,,0,,,0,1,,1,,,8,0,0,0,0,,0,1,,,1,0,0,17
2012,,,,,0,,,,0,0,,,1,,0,0,,,,0,,,3,,,,,,,,,0,,0,,,,,0,,1,,,0,,,,,0,,,,0,,2,,,0,0,,,,,3,0,0,0,0,,0,1,,0,1,0,0,12
2016,,,,,1,,,,1,0,,,0,,0,0,,,,2,,,1,,,,,,,,,1,,1,,,0,0,0,,0,,,0,,,,,0,,,,0,,0,,0,0,0,,,,,3,0,0,0,0,,0,0,,,0,0,0,10
2020,,,,,0,,0,0,2,0,,0,1,,0,1,,1,0,,,,,0,0,0,1,,,,1,1,1,,,,0,0,,,0,,,0,0,,1,,0,,,,0,,2,,0,0,0,0,,0,1,8,,0,0,1,0,,0,,,0,0,,22
2024,0,0,,,0,,0,0,4,0,,,1,,0,2,0,0,1,,,,,1,0,0,0,,,,2,0,0,,,,0,0,,,0,,,0,,,0,0,0,,,,0,,1,,0,0,1,0,,0,0,3,,0,0,0,0,,0,,,0,0,0,16
AUT,,,,,0,3,0,0,5,0,,,,,0,0,,0,0,6,,,2,,,0,0,,,,0,1,0,1,5,,0,0,0,0,0,,,3,1,,0,0,0,,,,0,,3,,,1,5,0,,3,,6,0,0,0,0,0,,0,0,,0,2,3,50
1896,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2
1900,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
1906,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,0,1,3
1908,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,1
1912,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,1,,0,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,1,,,,0,,,,,,0,,0,2
1924,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,0,1
1928,,,,,,0,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,,,0,,,,,,,,,,,,,,1,,,0,,,,,,0,,,,,,,,,,,0,0,1
1932,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,2,3
1936,,,,,,2,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,1,1,,0,,0,0,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,5
1948,,,,,,1,,,1,,,,,,,0,,,,1,,,0,,,,,,,,,0,,0,1,,0,,0,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,4
1952,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,1
1956,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,0,0,2
1960,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1964,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1968,,,,,,,,,1,,,,,,,0,,,,1,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,2
1972,,,,,,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,0,2
1976,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,0,1
1980,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,,,,,,,0,,,0,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,0,1
1984,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,1,,,,,0,,,,,,0,,,0,0,,,,,0,0,,,,,,,,,,0,0,1
1988,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,,0,,0,,,,,,,0,0,0
1992,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,0,0,,0,,,,,,,,0,0
1996,,,,,,,,,1,0,,,,,,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,0,,0,,,0,1,,,,,0,,0,,0,,,,,,,,,2
2000,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,0,,,0,,,,,,0
2004,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,1,,,,,0,,0,0,0,,,0,,,,0,0,1
2008,,,,,,,,,0,,,,,,0,,,,,1,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,0,,,,,0,0,,,,,1,0,0,,0,,,0,,,,,,2
2012,,,,,,,,,0,0,,,,,0,,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,,,,0,,,,,0,,,,0,,,,,0,0,,,,,0,0,0,,0,,,0,,,,,0,0
2016,,,,,0,,,,0,0,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,0,0,,,,,0,,,,,,,,,0,,0,,,1,0,,,,,0,0,0,,0,,,0,,,,0,0,1
2020,,,,,,,0,0,1,0,,,,,,,,0,0,,,,,,,0,0,,,,0,,0,,,,,0,,,,,,1,1,,,,0,,,,,,1,,,0,0,0,,1,,0,,0,,0,,,0,,,,0,,5
2024,,,,,0,,0,0,0,0,,,,,0,,,0,,,,,,,,0,0,,,,0,0,0,,,,,0,,,,,,1,,,0,0,,,,,,,0,,,0,0,,,2,,0,,0,0,0,0,,0,,,,,,3
AZE,0,,,,0,,0,,0,0,,,,,,8,,,,1,,,0,,,,0,,,,,0,,0,0,,,,0,,,,,2,0,,,,,,,,0,,0,,,,2,,,,,0,,,2,,0,,0,,,,1,16,32
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2000,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,1
2004,,,,,,,,,0,,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,0,,,0,,,,,,,,0,0,4
2008,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,0,2,4
2012,,,,,,,,,0,,,,,,,2,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,,,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,0,,,,,,,,1,3,6
2016,,,,,0,,,,0,,,,,,,1,,,,1,,,0,,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,2,,,,0,,,,,6,10
2020,,,,,,,0,,0,0,,,,,,1,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,1,0,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,0,,,,,2,4
2024,0,,,,0,,,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,0,,0,,0,,,,,3,3
BAH,,,,,,,,,5,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,0,,,,0,,,,,,,,0,6
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1956,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1960,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1964,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1976,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1992,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,1
1996,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,0
2000,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,1
2004,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,1
2008,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,1
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1
