求和项:Silver,列标签,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行标签,3x3 Basketball,3x3 Basketball Basketball,Aeronautics,Alpinism,Archery,Art Competitions,Artistic Gymnastics,Artistic Swimming,Athletics,Badminton,Baseball,Baseball/Softball,Basketball,Basque Pelota,Beach Volleyball,Boxing,Breaking,Canoe Slalom,Canoe Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling BMX Freestyle,Cycling BMX Racing,Cycling Mountain Bike,Cycling Road,Cycling Road Cycling Mountain Bike,Cycling Road Cycling Track,Cycling Road Triathlon,Cycling Track,Diving,Equestrian,Equestrianism,Fencing,Figure Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice Hockey,Jeu De Paume,Judo,Karate,Lacrosse,Marathon Swimming,Marathon Swimming Swimming,Modern Pentathlon,Motorboating,Polo,Racquets,Rhythmic Gymnastics,Roque,Rowing,Rugby,Rugby Sevens,Sailing,Shooting,Skateboarding,Softball,Sport Climbing,Surfing,Swimming,Synchronized Swimming,Table Tennis,Taekwondo,Tennis,Trampoline Gymnastics,Trampolining,Triathlon,Tug-Of-War,Volleyball,Water Polo,Weightlifting,Wrestling,总计
1920,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1924,,,,,,,,,1,,,,,,,2,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,0,,,,0,,,,,,,0,,3
1928,,,,,,,,,0,,,,,,,2,,,,,,,0,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,0,0,0,3
1932,,,,,,0,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,1
1936,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,1,,,,,,,,,,,,,2
1948,,,,,,,,,1,,,,0,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,0,,0,,,,,,,,0,,,,,,0,,,1,1,,,,,0,,,,,,,,,,0,0,0,3
1952,,,,,,,,,1,,,,0,,,1,,,,,,,0,,,,,,,,,,,0,0,,,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,2
1956,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,0,1
1960,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,0,,0,,,,,,,,,,0,,,,,,0,,,1,0,,,,,0,,,,,,,,,,0,,0,1
1964,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,1,0,,0,,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1968,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,0,,,,,,,,,,,1,,,0,0,,,,,0,,,,,,,,,,,,0,1
1976,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,0
1984,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,0,,,0,0
1988,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,0,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,,1,,,,,0,,,0,1
1992,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,,0,,,,,,,0,0,0
1996,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,1,,0,,0,,,0,,,,,,,,,,,0,,,1,0,,,,,0,,,,0,,,,,0,,0,0,2
2000,,,,,,,,,0,,,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,1,,,0,,,,,,,,,,,0,,,1,0,,,,,0,,0,0,0,,,0,,0,,0,,2
2004,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,0,,,0,,0,,0,,0
2008,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,0,,,,,,,0,,0
2012,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,,,0,0,1,,,0,,,,,,,,,,,0,,,0,0,,,,,0,0,0,0,0,,,0,,0,,,0,1
2016,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,0,0,0,0,,,0,,,,,0,,,,,,0,,0,0,0,,,,,0,0,,,1,,,0,,0,,0,0,1
2020,,,,,,,0,,0,,,,0,,0,0,,0,0,,,,,,0,0,0,,,,,,0,,0,,0,0,,0,1,,,0,,,0,,0,,,,,,0,,0,0,0,,,,0,0,,0,0,0,,,0,,0,,,0,1
2024,,,,,0,,,,0,,,,,,,,,,0,,,,,0,0,,0,,,,,,0,,0,,0,0,,0,0,,,0,,,,,0,,,,,,0,,0,1,0,0,,,,0,,0,0,0,,,0,,0,,,,1
ARM,,,,,,,1,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,4,5,10
1996,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,1,1
2000,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,0,0
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,0,0
2008,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2012,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,1,1
2016,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,2,1,3
2020,,,,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,1,1,2
2024,,,,,,,1,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,1,1,3
ARU,,,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,,,,0,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,,,,,0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,0
ASA,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,0,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1992,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0
2000,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
AUS,0,0,,,0,0,0,0,30,0,1,0,3,,1,1,0,0,1,8,,,19,0,0,0,0,,,,2,4,2,3,0,,0,0,0,0,4,,,0,0,,0,0,0,,,,0,,15,,0,9,1,0,1,0,1,78,0,0,1,1,0,1,2,,0,1,1,1,192
1896,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0
1900,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1904,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3
1906,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1920,,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,,,,,,,2
1924,,,,,,0,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,0,,,,,,,,0,1
1928,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,0,2
1932,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,0,1
1936,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,0,0
1948,,,,,,,,,3,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,,,,2,,,,,,,,,,0,0,1,6
1952,,,,,,,,,0,,,,,,,0,,,,,,,1,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,1,,,0,,,,,,0,,,,,,,,,,0,0,0,2
1956,,,,,,,,,2,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,,,,,,0,,,,,,1,,,1,0,,,,,4,,,,,,,,,,0,0,0,8
1960,,,,,,,,,2,,,,,,,0,,,,0,,,0,,,,,,,,,0,,1,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,5,,,,,,,,,,0,0,0,8
1964,,,,,,,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,1,,,,,,,,,,0,0,0,2
1968,,,,,,,,,3,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,1,,,,,,,,0,,,,,,1,,,0,0,,,,,2,,,,,,,,,,,0,0,7
1972,,,,,0,,,,2,,,,0,,,0,,,,0,,,3,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,2,,,,,,,,,,0,0,0,7
1976,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,1,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,1
1980,,,,,0,,,,1,,,,0,,,0,,,,1,,,0,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,,0,,,,,0,,,,,,,,,,0,0,0,2
1984,,,,,0,,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,0,,1,,,0,0,,,,,5,0,,,,,,,,,0,1,0,8
1988,,,,,0,,,,1,,,,0,,,1,,,,1,,,2,,,,,,,,,0,,0,0,,0,,0,,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,1,0,0,,0,,,,,,0,0,0,6
1992,,,,,0,,,,0,0,,,0,,,0,,,,1,,,4,,,,,,,,,0,,0,0,,0,,0,,1,,,0,,,,,0,,,,,,0,,,0,0,,,,,3,0,0,,0,,,,,,0,0,0,9
1996,,,,,0,,,,2,0,0,,0,,0,0,,,,0,,,1,,,,,,,,,0,,0,0,,0,,0,,0,,,0,,,,,0,,,,,,1,,,1,0,,0,,,4,,0,,0,,,,,,,0,0,9
2000,,,,,0,,,,2,0,0,,1,,0,0,,,,1,,,2,,,,,,,,,0,,1,0,,0,,0,0,0,,,0,,,,,0,,,,0,,3,,,1,1,,0,,,9,0,0,1,1,,1,1,,0,0,0,0,25
2004,,,,,0,,,,1,0,1,,1,,0,0,,,,2,,,2,,,,,,,,,1,,0,0,,0,,0,,0,,,0,,,,,0,,,,0,,1,,,0,0,,1,,,5,0,0,0,0,,0,1,,0,0,0,0,16
2008,,,,,0,,,,2,0,,,1,,0,0,,,,1,,,1,,,,,,,,,1,,1,0,,0,,0,,0,,,0,,,,,0,,,,0,,1,,,1,0,,0,,,6,0,0,0,0,,0,0,,,0,0,0,15
2012,,,,,0,,,,2,0,,,0,,0,0,,,,1,,,2,,,,,,,,,1,,0,,,,,0,,0,,,0,,,,,0,,,,0,,3,,,1,0,,,,,6,0,0,0,0,,0,0,,0,0,0,0,16
2016,,,,,0,,,,1,0,,,0,,0,0,,,,0,,,1,,,,,,,,,0,,0,,,0,0,0,,0,,,0,,,,,0,,,,0,,2,,0,3,0,,,,,4,0,0,0,0,,0,0,,,0,0,0,11
2020,,,,,0,,0,0,1,0,,0,0,,1,0,,0,0,,,,,0,0,0,0,,,,0,0,1,,,,0,0,,,1,,,0,0,,0,,0,,,,0,,0,,0,0,0,0,,0,0,3,,0,0,0,0,,0,,,0,0,,7
2024,0,0,,,0,,0,0,2,0,,,0,,0,0,0,0,1,,,,,0,0,0,0,,,,2,1,1,,,,0,0,,,0,,,0,,,0,0,0,,,,0,,0,,0,1,0,0,,0,1,8,,0,0,0,0,,0,,,1,0,0,18
AUT,,,,,0,3,0,0,2,0,,,,,0,0,,0,0,5,,,0,,,0,0,,,,0,0,0,1,1,,1,0,1,1,0,,,3,0,,0,0,0,,,,0,,3,,,4,2,0,,0,,6,0,0,0,1,0,,0,0,,0,5,2,41
1896,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
1900,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,3
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1
1906,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,1,2,3
1908,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,0
1912,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,1,,0,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,1,,,,,,0,,0,2
1924,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,0,3
1928,,,,,,0,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,0,0,0
1932,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,0,1
1936,,,,,,1,,,0,,,,,,,0,,,,3,,,0,,,,,,,,,0,,0,0,,1,,0,1,,,,,,,,,0,,,,,,1,,,0,0,,,,,0,,,,,,,,,,0,0,0,7
1948,,,,,,2,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,2
1952,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,1
1956,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,0,0
1960,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,0,,,,,,1,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1964,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1968,,,,,,,,,1,,,,,,,0,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,0,,,1,0,,,,,0,,,,,,,,,,,0,0,2
1972,,,,,,,,,0,,,,,,,0,,,,1,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1976,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1980,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,,,,,,,0,,,0,,,,,0,,,,,,0,,,2,0,,,,,0,,,,,,,,,,,0,0,2
1984,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,0,,,,,0,,,,,,0,,,0,1,,,,,0,0,,,,,,,,,,0,0,1
1988,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,0,,,,0,,0,,,0,0,,,,,0,,0,,0,,,,,,,0,0,0
1992,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,0,,1,0,,,,,0,,,,0,,,,,,,,,,,1,,,0,0,,,,,0,0,0,,0,,,,,,,,0,2
1996,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,0,,0,,,0,1,,,,,0,,0,,0,,,,,,,,,1
2000,,,,,,,,,1,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,0,,,0,,,,,,1
2004,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,1,,,,,,,,,,,0,,,1,0,,,,,2,,0,0,0,,,0,,,,0,0,4
2008,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,1,,,,,,,,,0,,,,,0,0,,,,,0,0,0,,0,,,0,,,,,,1
2012,,,,,,,,,0,0,,,,,0,,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,,,,0,,,,,0,,,,0,,,,,0,0,,,,,0,0,0,,0,,,0,,,,,0,0
2016,,,,,0,,,,0,0,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,0,0,,,,,0,,,,,,,,,0,,0,,,0,0,,,,,0,0,0,,0,,,0,,,,0,0,0
2020,,,,,,,0,0,0,0,,,,,,,,0,0,,,,,,,0,0,,,,0,,0,,,,,0,,,,,,1,0,,,,0,,,,,,0,,,0,0,0,,0,,0,,0,,0,,,0,,,,0,,1
2024,,,,,0,,0,0,0,0,,,,,0,,,0,,,,,,,,0,0,,,,0,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,0,0,,0,,,,,,0
AZE,0,,,,0,,0,,0,0,,,,,,2,,,,1,,,0,,,,0,,,,,0,,0,0,,,,0,,,,,2,2,,,,,,,,0,,0,,,,0,,,,,0,,,1,,0,,0,,,,0,9,17
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,1,1
2000,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,0,0,0
2008,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,0,2,2
2012,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,,,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,0,,,,,,,,0,2,2
2016,,,,,0,,,,0,,,,,,,1,,,,1,,,0,,,,,,,,,,,,0,,,,0,,,,,2,,,,,,,,,0,,0,,,,0,,,,,0,,,0,,,,0,,,,,3,7
2020,,,,,,,0,,0,0,,,,,,0,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,0,2,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,0,,,,,1,3
2024,0,,,,0,,,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,1,,0,,0,,,,,0,2
BAH,,,,,,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,0,,,,,,,,0,2
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1956,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1964,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1968,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1976,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,0
1996,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,1
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,0
2008,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,1
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,0
