求和项:Gold,列标签,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
行标签,3x3 Basketball,3x3 Basketball Basketball,Aeronautics,Alpinism,Archery,Art Competitions,Artistic Gymnastics,Artistic Swimming,Athletics,Badminton,Baseball,Baseball/Softball,Basketball,Basque Pelota,Beach Volleyball,Boxing,Breaking,Canoe Slalom,Canoe Sprint,Canoeing,Cricket,Croquet,Cycling,Cycling BMX Freestyle,Cycling BMX Racing,Cycling Mountain Bike,Cycling Road,Cycling Road Cycling Mountain Bike,Cycling Road Cycling Track,Cycling Road Triathlon,Cycling Track,Diving,Equestrian,Equestrianism,Fencing,Figure Skating,Football,Golf,Gymnastics,Handball,Hockey,Ice Hockey,Jeu De Paume,Judo,Karate,Lacrosse,Marathon Swimming,Marathon Swimming Swimming,Modern Pentathlon,Motorboating,Polo,Racquets,Rhythmic Gymnastics,Roque,Rowing,Rugby,Rugby Sevens,Sailing,Shooting,Skateboarding,Softball,Sport Climbing,Surfing,Swimming,Synchronized Swimming,Table Tennis,Taekwondo,Tennis,Trampoline Gymnastics,Trampolining,Triathlon,Tug-Of-War,Volleyball,Water Polo,Weightlifting,Wrestling,总计
1920,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1924,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,0,,,0,0,,,,,0,,,,0,,,,,,,0,,1
1928,,,,,,,,,0,,,,,,,2,,,,,,,0,,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,1,,,,,,,,,,0,0,0,3
1932,,,,,,0,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,,3
1936,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,0,,,0,0,,,,,0,,,,,,,,,,,,,2
1948,,,,,,,,,1,,,,0,,,2,,,,,,,0,,,,,,,,,,,0,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,3
1952,,,,,,,,,0,,,,0,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,0,,,,,,,,,,0,,,,,,1,,,0,0,,,,,0,,,,,,,,,,0,0,0,1
1956,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0
1960,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,0,,0,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,,0,0
1964,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,0,,0,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1968,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,0
1976,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,0,0,,,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,0,0
1984,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,0,,,0,0
1988,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,0,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,,0,,,,,0,,,0,0
1992,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,,0,,,,,,,0,0,0
1996,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,0,,,,,0,,0,0,0
2000,,,,,,,,,0,,,,,,0,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,0,,,0,,0,,0,,0
2004,,,,,,,,,0,,,,1,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,1,,0,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,0,,,0,,0,,0,,2
2008,,,,,,,,,0,,,,0,,0,0,,,,0,,,1,,,,,,,,,,,0,0,,1,,,,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,0,0,0,,,,,,,0,,2
2012,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,,,0,0,0,,,0,,,,,,,,,,,0,,,0,0,,,,,0,0,0,1,0,,,0,,0,,,0,1
2016,,,,,,,,,0,,,,0,,0,0,,,,0,,,0,,,,,,,,,,,0,0,,0,0,0,0,1,,,1,,,,,0,,,,,,0,,0,1,0,,,,,0,0,,,0,,,0,,0,,0,0,3
2020,,,,,,,0,,0,,,,0,,0,0,,0,0,,,,,,0,0,0,,,,,,0,,0,,0,0,,0,0,,,0,,,0,,0,,,,,,0,,0,0,0,,,,0,0,,0,0,0,,,0,,0,,,0,0
2024,,,,,0,,,,0,,,,,,,,,,0,,,,,1,0,,0,,,,,,0,,0,,0,0,,0,0,,,0,,,,,0,,,,,,0,,0,0,0,0,,,,0,,0,0,0,,,0,,0,,,,1
ARM,,,,,,,0,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,0,,,,,,,0,2,2
1996,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,1,1
2000,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,0,0
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,0,0,0
2008,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2012,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,0,,,,,,,,0,0,0
2016,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,1,1
2020,,,,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2024,,,,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
ARU,,,,,,,,,0,,,,,,,0,,,,,,,0,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,,,,0,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2000,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,0
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,,,,,0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0
2024,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,0
ASA,,,,,0,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,0,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
1992,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0
2000,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2004,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2008,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2012,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
2016,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2020,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,0,,0
2024,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
AUS,0,0,,,1,0,0,0,22,0,0,0,0,,1,0,0,4,1,3,,,14,1,1,0,1,,,,1,3,0,6,0,,0,0,0,0,4,,,0,0,,0,0,1,,,,0,,13,,1,14,5,3,0,0,0,76,0,0,1,2,0,0,1,,0,1,1,0,182
1896,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2
1900,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3
1904,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1906,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1920,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,0
1924,,,,,,0,,,1,,,,,,,0,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,0,,,,,,,,0,3
1928,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,0,1
1932,,,,,,0,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,0,3
1936,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,0,0
1948,,,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,,,0,0,,,,,0,,,,,,,,,,0,0,0,2
1952,,,,,,,,,3,,,,,,,0,,,,,,,2,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,1,,,,,,,,,,0,0,0,6
1956,,,,,,,,,4,,,,0,,,0,,,,0,,,1,,,,,,,,,0,,0,0,,0,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,8,,,,,,,,,,0,0,0,13
1960,,,,,,,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,2,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,5,,,,,,,,,,0,0,0,8
1964,,,,,,,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,,,0,,,1,0,,,,,4,,,,,,,,,,0,0,0,6
1968,,,,,,,,,2,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,,,,,,0,,,,,,0,,,0,0,,,,,3,,,,,,,,,,,0,0,5
1972,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,,,0,,,2,0,,,,,6,,,,,,,,,,0,0,0,8
1976,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,0
1980,,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,,0,,,,,2,,,,,,,,,,0,0,0,2
1984,,,,,0,,,,1,,,,0,,,0,,,,0,,,1,,,,,,,,,0,,0,0,,,,0,,0,,,0,,,,,0,,,,0,,0,,,0,0,,,,,1,0,,,,,,,,,0,1,0,4
1988,,,,,0,,,,1,,,,0,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,1,,,0,,,,,0,,,,,,0,,,0,0,,,,,1,0,0,,0,,,,,,0,0,0,3
1992,,,,,0,,,,0,0,,,0,,,0,,,,1,,,1,,,,,,,,,0,,2,0,,0,,0,,0,,,0,,,,,0,,,,,,2,,,0,0,,,,,1,0,0,,0,,,,,,0,0,0,7
1996,,,,,0,,,,0,0,0,,0,,0,0,,,,0,,,0,,,,,,,,,0,,1,0,,0,,0,,1,,,0,,,,,0,,,,,,2,,,0,2,,0,,,2,,0,,1,,,,,,,0,0,9
2000,,,,,1,,,,1,0,0,,0,,1,0,,,,0,,,1,,,,,,,,,0,,1,0,,0,,0,0,1,,,0,,,,,0,,,,0,,0,,,2,1,,0,,,5,0,0,1,0,,0,0,,0,1,0,0,16
2004,,,,,0,,,,0,0,0,,0,,0,0,,,,0,,,6,,,,,,,,,1,,0,0,,0,,0,,1,,,0,,,,,0,,,,0,,1,,,0,1,,0,,,7,0,0,0,0,,0,0,,0,0,0,0,17
2008,,,,,0,,,,1,0,,,0,,0,0,,,,1,,,0,,,,,,,,,1,,0,0,,0,,0,,0,,,0,,,,,0,,,,0,,2,,,2,0,,0,,,6,0,0,0,0,,0,1,,,0,0,0,14
2012,,,,,0,,,,1,0,,,0,,0,0,,,,1,,,1,,,,,,,,,0,,0,,,,,0,,0,,,0,,,,,0,,,,0,,0,,,3,0,,,,,1,0,0,0,0,,0,0,,0,0,0,0,7
2016,,,,,0,,,,0,0,,,0,,0,0,,,,0,,,0,,,,,,,,,0,,0,,,0,0,0,,0,,,0,,,,,1,,,,0,,1,,1,1,1,,,,,3,0,0,0,0,,0,0,,,0,0,0,8
2020,,,,,0,,0,0,0,0,,0,0,,0,0,,1,1,,,,,1,0,0,0,,,,0,0,0,,,,0,0,,,0,,,0,0,,0,,0,,,,0,,2,,0,2,0,1,,0,0,9,,0,0,0,0,,0,,,0,0,,17
2024,0,0,,,0,,0,0,1,0,,,0,,0,0,0,3,0,,,,,0,1,0,1,,,,1,0,0,,,,0,0,,,0,,,0,,,0,0,0,,,,0,,0,,0,1,0,2,,0,0,7,,0,0,1,0,,0,,,0,0,0,18
AUT,,,,,0,3,0,0,1,0,,,,,0,0,,0,0,3,,,1,,,0,1,,,,0,0,0,1,1,,0,0,2,0,0,,,2,0,,0,0,0,,,,0,,0,,,5,1,0,,0,,2,0,0,0,0,0,,1,0,,0,4,1,29
1896,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2
1900,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0
1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2
1906,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,,,,,,,0,,,1,1,3
1908,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,0
1912,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,0,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,0,,,,0,,,,,,0,,0,0
1924,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0
1928,,,,,,1,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,,,0,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,2,0,3
1932,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,1
1936,,,,,,1,,,0,,,,,,,0,,,,3,,,0,,,,,,,,,0,,0,0,,0,,0,0,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,1,0,5
1948,,,,,,1,,,1,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,2
1952,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,0,,0,,0,,,,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,0,0,0,0
1956,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,0,0
1960,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,0,,,,,,,,,,0,,,,,,0,,,0,1,,,,,0,,,,,,,,,,,0,0,1
1964,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,0,,,0,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1968,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1972,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1976,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,0
1980,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,1,,,,,,,0,,,0,,,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,0,0,1
1984,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,1,,,,,0,,,,,,0,,,0,0,,,,,0,0,,,,,,,,,,0,0,1
1988,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,0,,0,0,,,,,,,,,1,,,,,0,,,,0,,0,,,0,0,,,,,0,,0,,0,,,,,,,0,0,1
1992,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,0,,,,,,,,,,,0,,,0,0,,,,,0,0,0,,0,,,,,,,,0,0
1996,,,,,,,,,0,0,,,,,,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,0,,0,,,0,0,,,,,0,,0,,0,,,,,,,,,0
2000,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,0,,,,0,,,,,,,,,,,0,,,2,0,,,,,0,,0,0,0,,,0,,,,,,2
2004,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,,,0,,,1,0,,,,,0,,0,0,0,,,1,,,,0,0,2
2008,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,,,,,,,0,,,,,,,,,0,,,,,0,0,,,,,0,0,0,,0,,,0,,,,,,0
2012,,,,,,,,,0,0,,,,,0,,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,,,,0,,,,,0,,,,0,,,,,0,0,,,,,0,0,0,,0,,,0,,,,,0,0
2016,,,,,0,,,,0,0,,,,,0,,,,,0,,,0,,,,,,,,,0,,0,0,,,0,0,,,,,0,,,,,,,,,0,,0,,,0,0,,,,,0,0,0,,0,,,0,,,,0,0,0
2020,,,,,,,0,0,0,0,,,,,,,,0,0,,,,,,,0,1,,,,0,,0,,,,,0,,,,,,0,0,,,,0,,,,,,0,,,0,0,0,,0,,0,,0,,0,,,0,,,,0,,1
2024,,,,,0,,0,0,0,0,,,,,0,,,0,,,,,,,,0,0,,,,0,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,0,,,2,0,,,0,,0,,0,0,0,0,,0,,,,,,2
AZE,0,,,,0,,0,,0,0,,,,,,0,,,,0,,,0,,,,0,,,,,0,,0,0,,,,0,,,,,3,0,,,,,,,,0,,0,,,,1,,,,,0,,,1,,0,,0,,,,0,4,9
1996,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,0,0,0
2000,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,0,1,2
2004,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,0,1,1
2008,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,,,,,0,0,1
2012,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,0,0,,,,0,,,,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,0,,,,,,,,0,2,2
2016,,,,,0,,,,0,,,,,,,0,,,,0,,,0,,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,1,,,,0,,,,,0,1
2020,,,,,,,0,,0,0,,,,,,0,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,0,0,,,,,,,,0,,,,,,0,,,,,0,,,0,,,,0,,,,,0,0
2024,0,,,,0,,,,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,0,,0,,,,0,,,,,0,,,0,,0,,0,,,,,0,2
BAH,,,,,,,,,7,,,,,,,0,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,0,,,,0,,,,,,,,0,8
1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1956,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1960,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1964,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
1968,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0
1972,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0
1976,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1984,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1988,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,0
1992,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,0
1996,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,,,,0
2000,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,2
2004,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,1
2008,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,0
2012,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1
2016,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,1
